time,level,y,x,air,shum,omega,hgt,uwnd,vwnd
1952568.0,1000.0,4285116.0,4869448.5,292.00415,0.0097888755,0.15653706,153.48926,0.72351074,-2.6279297
1924056.0,700.0,3408615.0,5583634.0,286.0056,0.00615,-0.17585468,3196.7302,4.199768,1.1928406
1938720.0,400.0,4252653.0,4804522.5,239.72173,0.000107,-0.0038232803,7161.6914,14.776047,2.5866547
1914864.0,225.0,3992949.0,5259004.0,216.71677,3.0095729e-05,0.06348801,11419.3125,24.896408,-4.3785706
1882392.0,900.0,4155264.0,4934374.5,288.2458,0.01059,-0.07839966,994.28467,1.9587402,-1.9915161
1811904.0,100.0,4285116.0,4901911.5,218.03703,5.870001e-06,0.02618748,16412.875,15.85322,4.4006653
1907712.0,225.0,4025412.0,4382503.5,220.434,5.0138446e-05,0.11058235,11577.117,11.959579,-6.4519653
1785792.0,125.0,4220190.0,4739596.5,210.05273,1.460748e-05,0.074849725,15118.496,21.174408,-9.1158905
1801392.0,125.0,3960486.0,5291467.0,215.0466,9.802182e-06,0.0016802549,15069.145,22.522232,-0.060165405
1847616.0,400.0,3895560.0,4707133.5,252.70984,0.000319,0.10686207,7508.4883,13.910416,5.5614166
1942920.0,275.0,4577283.0,4642207.5,225.85278,5.4090073e-05,0.059116364,9953.582,21.515793,-2.5963745
1806624.0,800.0,3928023.0,4512355.5,274.2931,0.00073,0.20617008,2056.0142,0.10032654,1.5378418
1818744.0,875.0,4382505.0,4479892.5,281.13428,0.0050921016,0.116895676,1317.5295,-0.28596497,0.5126648
1907616.0,350.0,4187727.0,5031763.0,241.6197,0.000183,0.2436552,8356.73,14.46817,-4.54953
1803624.0,100.0,4252653.0,4869448.5,221.4211,1.7345371e-06,-0.07201147,16233.523,17.185898,11.875336
1818240.0,825.0,4414968.0,5226541.0,292.74463,0.0066719525,-0.02582264,1726.1118,-6.351532,3.8975067
1926144.0,875.0,2954133.0,6070579.0,303.33557,0.0074802395,0.11704445,1228.8843,7.210266,6.3059845
1811016.0,950.0,3408615.0,5161615.0,307.33008,0.007869375,0.028307915,507.8872,2.1727753,3.0661287
1855968.0,125.0,3538467.0,4382503.5,209.06375,1.5952783e-05,0.024662733,15202.746,-6.6468964,-0.5012512
1828392.0,550.0,4025412.0,5194078.0,270.98328,0.001523,-0.23892784,5105.9062,17.85019,4.2379913
1787136.0,775.0,3408615.0,4707133.5,273.97723,0.00309,-0.19409275,2243.7266,3.6031952,0.069869995
1835904.0,500.0,3181374.0,4577281.5,259.3084,0.001536,0.22116947,5724.9453,2.3967285,-3.467575
1872624.0,800.0,4414968.0,4739596.5,287.72827,0.005843999,0.10580349,2020.4109,7.4189806,3.3058472
1942656.0,875.0,4155264.0,4414966.5,298.15576,0.010140057,-0.40620422,1300.9153,2.2850494,-1.6893768
1819680.0,850.0,3992949.0,5064226.0,297.00757,0.005991109,0.07637882,1511.2949,6.322006,-1.7000275
1786464.0,850.0,3570930.0,4285114.5,289.31348,0.005829351,0.11658764,1536.5142,2.1173096,1.0486145
1854816.0,1000.0,2564577.0,5908264.0,314.74048,0.009840458,0.20481312,27.635223,-0.8282471,1.1884003
1828776.0,600.0,3765708.0,4317577.5,276.43045,0.003416,-0.1519022,4460.9966,-4.6073914,3.9077148
1793496.0,925.0,3992949.0,4512355.5,297.2849,0.0032431737,-0.06407452,829.9519,0.13973999,-1.6874542
1775976.0,975.0,4220190.0,4869448.5,296.05176,0.005595699,0.03079319,407.00287,3.4373474,-2.6847534
1827672.0,150.0,4025412.0,5388856.0,217.3881,1.8780001e-05,0.020251274,14110.031,8.035416,2.4189606
1820952.0,275.0,3895560.0,4869448.5,227.15042,7.599145e-05,0.03245449,10007.68,-0.5804901,-20.168884
1916448.0,450.0,2986596.0,4479892.5,264.8652,0.000201,0.16540527,6781.164,0.28945923,-1.9155731
1776624.0,200.0,4187727.0,4772059.5,217.08382,4.9492915e-05,-0.058530807,12085.422,35.853577,31.10225
1777056.0,100.0,3635856.0,6103042.0,211.0425,1.6491102e-05,-0.0021238327,16405.137,16.551758,-9.302155
1943640.0,125.0,3506004.0,6005653.0,211.79039,1.4221494e-05,0.060890317,15121.516,18.734146,1.4568634
1929360.0,900.0,3830634.0,4479892.5,280.25345,0.0039465176,-0.2680416,1063.5913,6.3002625,-2.3713531
1801344.0,950.0,4512357.0,4772059.5,298.27783,0.0069054426,0.021756172,527.3833,3.1399384,5.334488
1942344.0,750.0,3083985.0,4999300.0,288.646,0.007999999,-0.27524185,2631.1162,-0.06628418,4.2729797
1819032.0,725.0,3992949.0,4869448.5,289.6277,0.0032281657,-0.6597147,2877.9036,6.598007,-2.0765572
1825008.0,150.0,2791818.0,5908264.0,217.44812,4.160001e-06,0.0427652,13784.887,22.208569,5.301117
1929360.0,1000.0,3019059.0,4447429.5,292.5017,0.005970455,0.11812496,137.78474,-0.29322815,-3.0473785
1819224.0,750.0,3408615.0,4836985.5,296.84814,0.00487,-0.19973469,2609.7112,0.59032726,6.4960785
1794624.0,700.0,4187727.0,4707133.5,276.10913,0.00364,0.004207611,3142.7026,9.463516,-1.1008911
1793184.0,700.0,3992949.0,5194078.0,286.42432,0.00439,-0.07620525,3197.7124,2.0878754,-1.1570587
1775304.0,275.0,4220190.0,5388856.0,232.75165,0.00015486982,-0.06522751,10376.43,13.4852295,-10.214905
1832064.0,875.0,3019059.0,4609744.5,284.0669,0.0035,0.0140657425,1270.9001,-0.9560089,-0.6063843
1924704.0,975.0,4187727.0,4934374.5,301.66772,0.008336636,0.07642299,332.80756,6.6107483,-0.00044250488
1917120.0,875.0,4090338.0,4772059.5,290.9016,0.0039926446,-0.10906315,1218.26,2.0456848,4.6195526
1880352.0,100.0,2791818.0,5096689.0,202.32117,1.0901876e-05,-0.006245196,16727.473,3.1140518,0.4385376
1864296.0,775.0,4220190.0,5031763.0,282.6642,0.0044894484,-0.06830025,2323.428,5.370819,-1.5296936
1943016.0,550.0,4220190.0,4999300.0,269.0376,0.000457,-0.053440094,5079.699,8.383728,-2.6870117
1909296.0,300.0,3895560.0,4609744.5,235.94368,0.000113,-0.050502777,9708.527,9.1609955,-6.90036
1917672.0,100.0,3570930.0,4317577.5,207.77652,4.845244e-06,0.049036503,16499.258,4.8932495,-35.146515
1959960.0,1000.0,4187727.0,5745949.0,298.54858,0.014014687,-0.17540187,116.87381,-6.495575,-6.290907
1952256.0,500.0,3830634.0,4999300.0,257.44385,0.001432,-0.032899857,5692.172,7.5845184,6.487671
1935576.0,725.0,4350042.0,4642207.5,262.411,0.00094999996,-0.039705276,2795.8118,4.9395294,0.980484
1783104.0,125.0,3473541.0,5551171.0,210.29575,1.4503547e-05,0.0008238554,15144.066,9.316551,-8.739136
1773576.0,725.0,4512357.0,6005653.0,261.5216,0.0018402254,-0.46053028,2659.4375,12.881393,-3.9652863
1802376.0,925.0,3700782.0,4772059.5,303.4944,0.0021043194,0.008626938,742.95215,6.1033173,-2.3570557
1809840.0,600.0,4187727.0,4707133.5,266.81976,0.0007342516,-0.075904846,4341.917,14.184006,-0.8386688
1820592.0,1000.0,3246300.0,5226541.0,306.77588,0.008859049,0.12502116,98.14513,0.29216003,-2.2486877
1943184.0,550.0,3798171.0,4252651.5,273.18164,0.001008,0.13238716,5142.051,4.338333,5.479065
1838760.0,275.0,4025412.0,4350040.5,228.00612,7.41018e-05,-0.024220467,10058.145,0.032592773,-12.145584
1860456.0,750.0,4317579.0,5259004.0,273.09045,0.00365,0.67719364,2434.7292,11.411819,4.6650543
1783224.0,975.0,4642209.0,4707133.5,297.91064,0.006047947,-0.07116246,331.27496,0.32714844,-3.0024414
1838232.0,100.0,4187727.0,4479892.5,211.21736,2.1489814e-06,-0.008168101,16544.266,8.074082,7.7845764
1793376.0,350.0,3960486.0,5291467.0,246.37276,0.00058,-0.38720608,8521.129,13.649765,9.079987
1808064.0,750.0,3863097.0,4739596.5,270.803,0.00238,0.25501442,2494.4924,4.5280914,-5.4001617
1916376.0,775.0,3960486.0,4252651.5,288.57495,0.0031999357,0.20271587,2289.2856,1.8110962,6.605133
1907880.0,1000.0,3343689.0,5940727.0,308.5078,0.011204752,-0.004981637,75.69609,-4.8313904,0.98353577
1908576.0,825.0,4057875.0,4966837.0,278.09424,0.0051359977,-0.056568146,1740.865,0.60432434,-2.8652496
1922424.0,650.0,4285116.0,4772059.5,269.12506,0.001389,-0.026575089,3678.5725,17.71788,0.26652527
1879512.0,225.0,3960486.0,5291467.0,222.91458,3.9500002e-05,-0.014390945,11256.543,17.988037,17.788345
1943040.0,600.0,3798171.0,5161615.0,275.63422,0.00117,0.099900246,4424.717,14.662537,-0.12263489
1775088.0,700.0,4350042.0,4512355.5,275.46014,0.002202024,0.004835129,3119.169,7.677841,5.702878
1827024.0,200.0,4350042.0,4999300.0,223.08743,8.71e-05,-0.0089530945,11806.531,4.033386,-5.877075
1932576.0,550.0,2791818.0,5194078.0,270.01117,0.001273,-0.005115509,5127.8906,5.6728363,1.5455017
1871688.0,450.0,4252653.0,5453782.0,256.66104,0.000702,0.14722061,6665.414,18.827927,-3.00354
1851744.0,350.0,3506004.0,4382503.5,240.95276,0.000123,-0.026904106,8472.055,14.35817,1.8832703
1831248.0,200.0,3765708.0,4512355.5,214.7501,1.4600001e-05,0.03131765,11903.715,7.69281,-27.737091
1916400.0,300.0,3473541.0,5713486.0,238.4691,0.00035329998,-0.029614449,9692.145,22.951996,3.2459717
1961160.0,700.0,4155264.0,6167968.0,271.91467,0.00457,-0.10632515,3026.0122,2.5271912,-1.7159882
1775592.0,450.0,4187727.0,4934374.5,256.3724,0.000848,0.093556404,6675.3633,16.078934,11.758972
1908792.0,650.0,4252653.0,4772059.5,262.17407,0.001497,0.1809349,3631.0977,-1.3073425,-3.02919
1772976.0,800.0,3148911.0,4577281.5,282.60504,0.002705801,0.0033950806,2001.0974,2.5751648,0.029525757
1844256.0,200.0,3083985.0,5518708.0,215.76546,2.73e-05,-0.1399908,12084.164,32.17952,32.852875
1863600.0,725.0,3798171.0,4285114.5,283.63013,0.00412,0.071894646,2903.9119,-1.6564484,7.0192566
1909536.0,450.0,2921670.0,5940727.0,256.32404,0.000413,-0.06964302,6601.09,9.705063,5.9555664
1829376.0,925.0,3992949.0,5291467.0,290.8694,0.006818114,0.0069236755,767.0227,4.2730713,-8.934158
1785480.0,925.0,4317579.0,4836985.5,283.95972,0.006753195,-0.17083454,752.24536,7.0532684,3.6202393
1844688.0,350.0,3213837.0,4317577.5,240.96019,0.000369,-0.22032452,8391.77,24.653992,-3.8790588
1793832.0,125.0,4317579.0,4739596.5,211.33878,1.3220001e-05,0.018167198,15087.082,12.723831,3.8796997
1899408.0,450.0,4414968.0,4934374.5,250.26381,0.000279,0.05411148,6430.617,12.984299,-3.3074799
1951992.0,350.0,3765708.0,5259004.0,247.8011,5.2e-05,0.07030773,8676.027,5.079071,4.081482
1821096.0,725.0,4382505.0,4609744.5,268.514,0.00265,0.3332758,2785.8428,13.408066,-2.4400635
1926480.0,1000.0,2824281.0,4674670.5,298.57495,0.0054911403,0.012118936,63.38846,6.649109,1.7668152
1861104.0,125.0,3441078.0,5161615.0,213.16534,6.581767e-06,0.004780233,15003.121,16.217104,4.9252777
1781784.0,300.0,4447431.0,6135505.0,221.22481,3.88e-05,0.04242897,9028.582,3.6966248,-16.951477
1952640.0,450.0,4512357.0,4609744.5,255.09113,0.00034199998,0.09655094,6624.7305,5.4790955,-2.0454712
1880256.0,1000.0,4122801.0,4577281.5,308.54028,0.004740629,0.018683136,59.756943,-2.8991852,-0.18489075
1899912.0,500.0,2986596.0,6005653.0,265.93774,0.000635,-0.019457817,5878.2266,2.6524963,-2.7540894
1863336.0,400.0,3473541.0,4772059.5,253.69127,0.000284,-0.20132732,7575.4375,3.7621918,12.75412
1846872.0,275.0,4220190.0,4869448.5,225.10979,8.01e-05,0.06402969,9799.844,1.3759155,-0.35917664
1917888.0,650.0,3668319.0,5648560.0,269.2458,0.002524,0.36182404,3743.5344,-0.12434387,-1.5012512
1853928.0,925.0,4025412.0,5356393.0,296.67114,0.00846,-0.24601746,749.1948,7.28862,3.114685
1935432.0,550.0,4350042.0,4836985.5,262.39154,0.002462,-0.20205021,4969.3086,28.453583,-17.320282
1784592.0,225.0,4220190.0,4869448.5,224.05792,0.00011696456,-0.121582985,11629.402,9.844818,19.357498
1914984.0,900.0,4122801.0,4447429.5,291.80933,0.0061333817,-0.03932953,1005.9663,-0.7232208,-3.3816376
1909272.0,550.0,3148911.0,4479892.5,269.88763,0.000563,0.14481163,5188.371,-0.33120728,0.47679138
1942872.0,500.0,3668319.0,4285114.5,264.1726,0.000611,-0.014627457,5789.59,6.5138855,2.914505
1794072.0,800.0,3928023.0,5129152.0,296.84888,0.00356,-0.08596039,2047.6304,3.3440704,2.1438751
1864296.0,975.0,4025412.0,5356393.0,298.71362,0.0060802656,-0.17225933,315.58966,9.564636,-0.9061432
1890168.0,1000.0,3798171.0,4317577.5,310.79956,0.004782653,-0.027271748,74.72507,1.8585663,0.38528442
1929264.0,825.0,3246300.0,4382503.5,273.3694,0.00084,0.09512043,1714.4343,8.11586,-13.401413
1950840.0,650.0,4252653.0,5096689.0,277.98853,0.002496,-0.13544655,3797.2742,10.65361,1.1832886
1794264.0,775.0,3603393.0,4804522.5,294.6538,0.0022568374,-0.0048561096,2298.6895,6.538742,-0.042099
1819056.0,100.0,4382505.0,4707133.5,212.74303,1.35153905e-05,-0.0014986992,16577.625,11.205085,-2.810544
1952664.0,850.0,4577283.0,4609744.5,290.28845,0.00438,-0.099541664,1529.6829,1.4812317,5.10907
1830912.0,600.0,2629503.0,4674670.5,276.9005,0.00052,0.26799774,4430.8022,-0.7875061,-11.155167
1793976.0,550.0,4220190.0,4836985.5,264.47278,0.001879,0.25950432,5059.8906,6.7998047,-6.156418
1862160.0,250.0,4090338.0,4414966.5,226.84145,3.123317e-05,-0.088285446,10392.633,35.888367,8.650482
1935312.0,500.0,4479894.0,4577281.5,254.84244,0.001471,-1.1177874,5570.1055,33.165756,2.2872467
1933656.0,150.0,4187727.0,5681023.0,212.1912,2.8446964e-05,-0.043704987,14115.945,20.847305,0.067611694
1793880.0,775.0,2726892.0,5843338.0,294.29907,0.00439,0.3623581,2277.8508,6.1937714,0.56582165
1943568.0,275.0,3538467.0,6167968.0,228.70345,9.23459e-05,0.010213852,10056.297,46.132584,15.408035
1898856.0,275.0,3246300.0,6167968.0,232.17778,0.00022935675,-0.04758644,10252.387,8.35527,16.19925
1810296.0,450.0,4577283.0,4609744.5,257.4308,0.001509,0.11579323,6662.242,9.042938,10.439484
1899984.0,725.0,4512357.0,4382503.5,269.0287,0.00189,-0.06827164,2759.504,-2.4859467,6.535492
1917816.0,400.0,4479894.0,6070579.0,235.96402,0.000209,0.096149445,7005.7734,17.078201,0.08583069
1923792.0,900.0,3506004.0,4642207.5,303.7395,0.0046963585,-0.086586,979.91016,5.08902,-3.787262
1793448.0,750.0,3376152.0,4382503.5,283.76245,0.0035143443,-0.03727722,2585.6995,1.1834717,7.2435455
1800648.0,700.0,3246300.0,4934374.5,284.45288,0.00268,-0.36196327,3082.3362,7.0351105,2.4054565
1855752.0,600.0,3570930.0,6167968.0,268.83466,0.003146,0.002161026,4385.2236,6.5591125,-2.4593353
1794336.0,225.0,3538467.0,4350040.5,222.1005,7.45e-05,0.04352188,11587.547,7.989197,-8.3828125
1821528.0,550.0,4090338.0,6200431.0,262.28674,0.001446,0.29403877,4838.793,26.125992,-13.974472
1795632.0,925.0,4220190.0,5096689.0,281.53052,0.00314,0.005707741,854.7136,1.8497772,2.6165314
1794096.0,275.0,2791818.0,5843338.0,235.19362,4.29e-05,0.11355877,10237.023,-1.6820679,-15.52742
1934688.0,900.0,3635856.0,4220188.5,296.86304,0.00592,-0.32481384,1051.4429,2.5784302,2.3386383
1777248.0,175.0,4220190.0,4869448.5,226.2596,2.2609758e-05,-0.05213833,12565.305,14.943893,3.8886566
1877976.0,300.0,4382505.0,4772059.5,220.893,5.74e-05,-0.33024406,9032.801,34.616135,13.980164
1864200.0,300.0,4317579.0,4869448.5,232.01067,9.4e-05,0.022686958,9436.316,18.425354,27.75737
1784160.0,850.0,4187727.0,5161615.0,298.24146,0.0061220676,-0.0014476776,1485.0205,-1.432373,-0.26878357
1957440.0,350.0,4187727.0,4966837.0,237.26883,0.000299,0.27548313,8176.5664,22.474747,-26.772705
1871520.0,900.0,4285116.0,5421319.0,303.04785,0.009290814,-0.05434704,1003.0681,-1.6911011,2.5129242
1803528.0,350.0,3992949.0,5291467.0,246.56168,0.00019,0.2965412,8513.547,20.141052,-7.585266
1872360.0,650.0,3992949.0,5421319.0,279.09723,0.005188,-0.24973488,3776.5225,6.0277863,-2.6605835
1896816.0,850.0,2824281.0,5940727.0,300.45703,0.0051685222,0.023767471,1478.7927,0.12207031,12.552002
1790448.0,775.0,4382505.0,5291467.0,268.45172,0.00252,0.43034363,2334.6428,-7.4823,3.5691223
1804536.0,450.0,3603393.0,4317577.5,250.7572,0.000662,0.061291695,6496.6562,-3.5828857,-6.6276703
1944384.0,225.0,3538467.0,5291467.0,219.28813,4.43e-05,0.19376564,11373.109,40.152023,-2.3209686
1934112.0,800.0,4544820.0,4609744.5,282.27612,0.0049099997,-0.09478855,2026.0334,2.8314056,-0.2217102
1923048.0,775.0,3148911.0,4512355.5,271.4704,0.0031101974,-1.2327118,2169.6487,4.786972,-1.6591797
1846704.0,750.0,3246300.0,6167968.0,282.91138,0.0053,0.32832432,2631.4275,-0.76612854,-10.36795
1944480.0,300.0,3246300.0,5031763.0,235.59454,0.000134,-0.05428505,9603.254,4.7808075,0.11495972
1834656.0,950.0,3343689.0,5064226.0,291.8609,0.00557,-0.016949654,598.2859,-2.063263,-6.3654785
1919472.0,200.0,3246300.0,4512355.5,218.98546,3.46e-05,-0.019143105,11927.488,29.515324,3.9524994
1789800.0,400.0,3668319.0,4479892.5,245.65865,0.000345,0.07605171,7407.375,17.801239,-6.77446
1784520.0,300.0,3830634.0,4999300.0,238.53674,0.000197,0.07306385,9725.715,17.993439,1.9381714
1943328.0,600.0,3700782.0,4252651.5,269.79565,0.001627,-0.037486076,4390.1875,5.9886627,1.0003967
1862208.0,200.0,4187727.0,4966837.0,228.40779,1.0800001e-05,0.055379868,11812.945,9.007095,0.14764404
1835808.0,100.0,2889207.0,5259004.0,209.5141,9.813356e-06,-0.0041362643,16421.36,14.991837,8.500984
1899648.0,875.0,3538467.0,6167968.0,291.56982,0.005516607,-0.067334175,1281.5374,3.0959625,-4.9147186
1906992.0,850.0,4025412.0,5648560.0,300.83008,0.008131199,-0.14338207,1513.6726,2.2892609,1.0344391
1844496.0,100.0,2824281.0,5583634.0,208.75977,9.658683e-06,-0.022474468,16518.117,6.158226,-3.2330017
1808448.0,975.0,4187727.0,4966837.0,287.3342,0.0069991886,-0.05909729,347.1339,2.1557312,-3.9586487
1776600.0,875.0,4285116.0,4642207.5,286.9397,0.003204829,0.17385197,1235.2683,6.5451202,2.2868805
1864224.0,150.0,3700782.0,5973190.0,209.37914,1.9840001e-05,0.03442955,14276.516,25.226898,9.4808655
1785408.0,1000.0,3343689.0,4966837.0,308.38452,0.009938702,-0.067290485,52.66957,2.959015,-0.27134705
1916904.0,1000.0,4317579.0,4999300.0,303.35254,0.0069035552,0.17182082,107.85524,2.0488586,1.8005066
1827048.0,925.0,2694429.0,5745949.0,299.31934,0.0028948076,-0.13545513,677.9514,12.715851,-1.0457153
1790448.0,100.0,4317579.0,5291467.0,213.32779,3.05001e-07,0.011695087,16249.203,6.446418,-5.631775
1917624.0,200.0,3538467.0,4285114.5,217.82518,4.05e-05,-0.027262688,12154.148,28.690979,-20.794556
1941336.0,300.0,3181374.0,4674670.5,239.6974,0.000137,-0.064593315,9706.008,15.630692,2.7700043
1876920.0,500.0,4187727.0,4772059.5,251.90787,0.000794,0.02721405,5558.9805,31.737366,-5.488449
1804008.0,350.0,3408615.0,5713486.0,240.16916,0.000355,0.363739,8352.684,5.321396,-15.739273
1855296.0,875.0,3992949.0,5713486.0,305.1416,0.0057214377,-0.074593544,1273.773,-1.4006805,0.035949707
1960896.0,350.0,3213837.0,6200431.0,244.71434,0.000548,0.008993149,8503.543,19.494507,-4.8473206
1900008.0,125.0,3473541.0,5194078.0,211.54248,1.39691e-05,0.0014571548,15168.613,21.5186,16.315277
1802664.0,300.0,3798171.0,4901911.5,236.72964,8.188734e-05,-0.11646938,9552.488,21.099915,-3.311798
1951656.0,700.0,4057875.0,4414966.5,282.47266,0.0030399999,-0.009838104,3152.3296,0.38702774,2.9089355
1848528.0,125.0,4350042.0,4382503.5,213.46304,2.3677628e-06,0.047196567,14542.004,36.414505,1.8604736
1907880.0,225.0,4122801.0,4479892.5,220.24376,5.5634147e-05,0.0827055,11518.566,16.692474,-2.1101227
1784688.0,400.0,4090338.0,4966837.0,249.37935,0.000228,0.06156063,7484.492,13.077225,19.207932
1943568.0,925.0,3570930.0,6135505.0,292.01782,0.005047834,-0.0025968552,821.4187,-0.63752747,-5.791153
1791168.0,600.0,4155264.0,4285114.5,268.89682,0.001968,-0.020236015,4379.915,16.72911,5.440262
1829496.0,800.0,3992949.0,4317577.5,294.26562,0.0016,-0.12975407,2056.1284,-1.5206985,1.2932281
1819248.0,200.0,3538467.0,4869448.5,221.07306,4.822609e-05,-0.06504059,12396.316,7.691559,14.856659
1924776.0,950.0,4252653.0,4966837.0,302.2483,0.008292764,-0.022520065,525.23096,3.2444,-0.3180542
1785264.0,600.0,3181374.0,6038116.0,273.3781,0.006444,-0.30040932,4431.1025,-3.796465,-4.5112457
1891512.0,250.0,4220190.0,4350040.5,226.73042,0.00010881093,-0.020264626,10824.641,30.808899,2.659546
1854072.0,200.0,3181374.0,4285114.5,223.9397,3.0194291e-05,-0.057543755,12491.969,4.7520905,3.1498718
1954608.0,850.0,3992949.0,4317577.5,280.97937,0.00737,-0.48444366,1567.8694,12.879303,9.804672
1855248.0,275.0,2954133.0,6135505.0,235.52925,0.00011697105,0.052614212,10380.449,6.4132233,-8.171982
1818984.0,750.0,4090338.0,4901911.5,293.49683,0.00463,-0.0016002655,2610.8115,0.656662,0.688859
1863888.0,700.0,4317579.0,4642207.5,283.46463,0.00242,-0.20703506,3166.17,-0.5201311,0.23431396
1917936.0,825.0,3863097.0,5486245.0,286.40952,0.00324,-0.062945366,1748.8115,4.7268524,2.6710052
1851744.0,1000.0,3570930.0,4350040.5,298.73633,0.010350176,0.03452599,125.29944,5.1202545,-3.8897705
1859496.0,850.0,3473541.0,4350040.5,281.27963,0.00349,-0.14000988,1530.0652,4.4625397,-3.4594116
1916280.0,825.0,4512357.0,4642207.5,297.4319,0.0069449884,0.038396835,1748.5842,2.359497,0.9898529
1949880.0,500.0,3895560.0,6135505.0,265.1787,0.002804,-0.04240036,5821.535,17.208572,-15.838867
1859232.0,150.0,4317579.0,4772059.5,219.45813,9.7867305e-06,0.072470725,13577.941,5.9256554,-6.0538635
1890720.0,200.0,3408615.0,4220188.5,218.40637,6.0378552e-05,0.0106573105,12405.832,13.6819,8.655914
1942008.0,775.0,4512357.0,4544818.5,279.7307,0.0046884054,0.14041996,2294.9124,-1.3306732,3.7262878
1908504.0,750.0,3830634.0,4966837.0,278.67554,0.00466,-0.16980648,2446.5474,13.106445,3.4726105
1960992.0,975.0,3960486.0,4187725.5,290.25,0.008728432,-0.17733955,357.33966,-0.8245239,-3.2929382
1810944.0,600.0,3895560.0,5388856.0,274.20526,0.004949,-0.23628616,4432.699,4.641635,4.5447083
1801296.0,825.0,2629503.0,5064226.0,297.4568,0.0048000617,0.18276787,1775.7166,5.0941925,3.8613586
1820472.0,125.0,3992949.0,5973190.0,205.41232,1.3157355e-05,0.06279087,15265.48,18.01992,11.735992
1926936.0,700.0,4544820.0,4804522.5,254.12614,0.00101,-0.15466213,2991.313,-4.558716,-11.538956
1960992.0,650.0,3441078.0,4414966.5,276.16827,0.003764,-0.22313404,3768.2036,-5.01001,1.9825134
1916352.0,550.0,3960486.0,4382503.5,269.86377,0.000658,-0.08310413,5114.457,5.6639404,5.373761
1820184.0,600.0,4187727.0,4999300.0,273.90796,0.0010647692,0.08673763,4369.995,9.637269,-2.240509
